213;245;229;124;land;false;plains;1
214;161;147;194;land;false;plains;1
215;239;187;168;land;false;plains;1
216;237;41;231;land;false;plains;1
217;145;150;232;land;false;plains;1
218;49;246;214;land;false;plains;1
219;67;243;208;land;false;plains;1
220;168;182;168;land;false;plains;1
221;243;242;91;land;false;plains;1
222;226;157;185;land;true;plains;1
223;141;239;229;land;false;plains;1
224;115;225;226;land;false;plains;1
225;227;180;101;land;false;plains;1
226;250;244;245;land;false;plains;1
227;145;182;211;land;false;plains;1
228;249;181;133;land;false;plains;1
229;97;254;245;land;false;plains;1
230;208;194;124;land;false;plains;1
231;68;254;252;land;false;plains;1
232;115;156;232;land;false;plains;1
233;240;236;31;land;false;plains;1
234;230;95;233;land;false;plains;1
235;254;240;100;land;false;plains;1
236;179;192;139;land;false;plains;1
237;226;221;200;land;false;plains;1
238;159;239;118;land;false;plains;1
239;164;219;126;land;false;plains;1
240;248;254;193;land;false;plains;1
241;230;46;227;land;false;plains;1
242;177;175;185;land;false;plains;1
243;191;129;233;land;false;plains;1
244;253;246;197;land;false;plains;1
245;240;158;212;land;false;plains;1
246;222;110;182;land;false;plains;1
247;102;213;246;land;false;plains;1
248;37;251;236;land;false;plains;1
249;74;245;182;land;false;plains;1
250;104;212;212;land;false;plains;1
251;173;191;246;land;false;plains;1
252;230;210;97;land;false;plains;1
253;222;201;99;land;true;plains;1
254;237;162;227;land;false;plains;1
255;130;193;196;land;false;plains;1
256;205;144;206;land;false;plains;1
257;244;163;247;land;false;plains;1
258;248;209;52;land;false;plains;1
259;244;174;217;land;false;plains;1
260;185;121;229;land;false;plains;1
261;183;238;190;land;false;plains;1
262;236;170;243;land;false;plains;1
263;184;247;206;land;false;plains;1
264;253;215;63;land;false;plains;1
265;214;228;141;land;false;plains;1
266;253;242;158;land;false;plains;1
267;139;221;221;land;false;plains;1
268;103;252;253;land;false;plains;1
269;202;100;241;land;false;plains;1
270;244;73;213;land;false;plains;1
271;236;141;205;land;false;plains;1
272;128;221;224;land;false;plains;1
273;115;191;231;land;false;plains;1
274;167;178;196;land;false;plains;1
275;212;65;243;land;false;plains;1
276;251;89;177;land;false;plains;1
277;234;206;142;land;true;plains;1
278;241;153;184;land;true;plains;1
279;244;64;211;land;false;plains;1
280;251;221;29;land;false;plains;1
281;203;200;122;land;false;plains;1
282;245;135;130;land;false;plains;1
283;139;217;150;land;false;plains;1
284;200;138;226;land;false;plains;1
285;146;214;216;land;false;plains;1
286;250;168;210;land;false;plains;1
287;214;191;238;land;false;plains;1
288;223;235;238;land;false;plains;1
289;248;230;28;land;false;plains;1
290;223;135;228;land;false;plains;1
291;179;70;252;land;false;plains;1
292;201;215;93;land;false;plains;1
293;227;160;121;land;false;plains;1
294;253;211;221;land;false;plains;1
295;147;185;205;land;false;plains;1
296;165;252;170;land;false;plains;1
297;157;221;127;land;true;plains;1
298;205;147;249;land;false;plains;1
299;127;236;154;land;false;plains;1
300;232;161;244;land;false;plains;1
301;229;231;63;land;false;plains;1
302;177;161;206;land;false;plains;1
303;154;246;166;land;false;plains;1
304;190;158;173;land;false;plains;1
305;112;248;147;land;true;plains;1
306;142;141;249;land;false;plains;1
307;253;141;148;land;false;plains;1
308;248;83;198;land;false;plains;1
309;196;247;173;land;false;plains;1
310;239;70;218;land;false;plains;1
311;236;209;129;land;false;plains;1
312;185;74;247;land;false;plains;1
313;214;199;103;land;false;plains;1
314;253;131;201;land;false;plains;1
315;219;111;252;land;false;plains;1
316;239;180;133;land;false;plains;1
317;235;55;214;land;false;plains;1
318;218;139;231;land;false;plains;1
319;254;210;149;land;false;plains;1
320;135;236;254;land;false;plains;1
321;227;236;81;land;false;plains;1
322;242;136;128;land;false;plains;1
323;217;172;179;land;false;plains;1
324;150;244;251;land;false;plains;1
325;228;220;85;land;false;plains;1
326;198;198;254;land;false;plains;1
327;229;200;171;land;false;plains;1
328;196;233;170;land;false;plains;1
329;235;119;147;land;false;plains;1
330;253;222;115;land;false;plains;1
331;126;247;254;land;false;plains;1
332;200;94;244;land;false;plains;1
333;195;210;239;land;false;plains;1
334;188;167;148;land;true;plains;1
335;244;22;248;land;false;plains;1
336;226;62;242;land;true;plains;1
337;228;168;144;land;false;plains;1
338;251;152;148;land;true;plains;1
339;202;107;245;land;true;plains;1
340;207;227;96;land;false;plains;1
341;201;187;253;land;false;plains;1
342;203;254;46;land;false;plains;1
343;185;175;157;land;false;plains;1
344;171;247;180;land;false;plains;1
345;130;253;252;land;false;plains;1
346;165;151;238;land;true;plains;1
347;96;211;247;land;false;plains;1
348;243;143;152;land;false;plains;1
349;122;244;206;land;false;plains;1
350;94;241;240;land;false;plains;1
351;152;176;207;land;false;plains;1
352;254;65;214;land;false;plains;1
353;248;226;186;land;false;plains;1
354;216;151;209;land;false;plains;1
355;223;97;236;land;false;plains;1
356;232;157;204;land;false;plains;1
357;209;171;208;land;false;plains;1
358;227;248;205;land;false;plains;1
359;152;225;182;land;false;plains;1
360;170;253;145;land;false;plains;1
361;112;147;243;land;false;plains;1
362;162;174;251;land;false;plains;1
363;220;99;230;land;false;plains;1
364;110;233;194;land;false;plains;1
365;218;243;206;land;true;plains;1
366;211;109;192;land;false;plains;1
367;246;250;93;land;false;plains;1
368;244;252;166;land;false;plains;1
369;240;230;103;land;false;plains;1
370;212;194;152;land;false;plains;1
371;151;211;155;land;false;plains;1
372;236;21;245;land;false;plains;1
373;112;236;192;land;true;plains;1
374;198;173;164;land;false;plains;1
375;227;72;205;land;true;plains;1
376;206;175;234;land;false;plains;1
377;238;200;216;land;false;plains;1
378;187;239;208;land;false;plains;1
379;151;239;128;land;false;plains;1
380;217;221;140;land;true;plains;1
381;182;242;215;land;false;plains;1
382;187;182;227;land;true;plains;1
383;222;219;186;land;true;plains;1
384;231;164;236;land;false;plains;1
385;128;196;226;land;false;plains;1
386;100;168;247;land;false;plains;1
387;178;171;222;land;false;plains;1
388;243;193;136;land;false;plains;1
389;133;211;181;land;true;plains;1
390;125;205;252;land;false;plains;1
391;207;249;150;land;false;plains;1
392;114;190;248;land;false;plains;1
393;199;181;164;land;false;plains;1
394;248;223;63;land;false;plains;1
395;171;165;250;land;false;plains;1
396;200;176;225;land;false;plains;1
397;226;65;215;land;false;plains;1
398;77;234;209;land;false;plains;1
399;131;225;223;land;false;plains;1
400;148;186;188;land;false;plains;1
401;221;235;140;land;true;plains;1
402;233;164;202;land;false;plains;1
403;247;195;237;land;false;plains;1
404;213;179;138;land;false;plains;1
405;108;218;179;land;false;plains;1
406;87;212;220;land;true;plains;1
407;198;143;240;land;false;plains;1
408;237;187;152;land;false;plains;1
409;149;229;172;land;false;plains;1
410;177;227;116;land;false;plains;1
411;253;141;219;land;false;plains;1
412;229;250;158;land;false;plains;1
413;221;162;195;land;false;plains;1
414;208;175;120;land;false;plains;1
415;72;232;223;land;false;plains;1
416;251;153;124;land;false;plains;1
417;126;137;252;land;false;plains;1
418;208;181;113;land;false;plains;1
419;185;159;237;land;false;plains;1
420;171;252;194;land;false;plains;1
421;183;191;140;land;false;plains;1
422;204;158;169;land;false;plains;1
423;241;245;21;land;false;plains;1
424;252;156;194;land;false;plains;1
425;215;238;71;land;false;plains;1
426;233;73;214;land;false;plains;1
427;239;190;246;land;false;plains;1
428;200;211;253;land;false;plains;1
429;171;249;93;land;false;plains;1
430;42;247;217;land;false;plains;1
431;201;184;174;land;true;plains;1
432;249;202;189;land;false;plains;1
433;182;210;218;land;false;plains;1
434;181;185;173;land;false;plains;1
435;75;215;231;land;false;plains;1
436;84;217;243;land;true;plains;1
437;237;208;150;land;false;plains;1
438;150;229;208;land;true;plains;1
439;191;72;249;land;false;plains;1
440;229;48;226;land;false;plains;1
441;226;111;167;land;false;plains;1
442;246;175;159;land;false;plains;1
443;180;230;150;land;false;plains;1
444;93;246;198;land;false;plains;1
445;244;138;178;land;false;plains;1
446;131;229;233;land;false;plains;1
447;229;229;133;land;false;plains;1
448;176;198;246;land;false;plains;1
449;186;127;246;land;true;plains;1
450;97;209;233;land;false;plains;1
451;233;250;84;land;false;plains;1
452;145;232;156;land;false;plains;1
453;224;165;213;land;false;plains;1
454;249;226;235;land;false;plains;1
455;241;118;223;land;false;plains;1
456;116;220;189;land;false;plains;1
457;219;191;154;land;false;plains;1
458;151;226;189;land;false;plains;1
459;95;227;240;land;false;plains;1
460;254;244;8;land;false;plains;1
461;201;249;58;land;false;plains;1
462;225;242;101;land;false;plains;1
463;195;127;247;land;false;plains;1
464;232;253;73;land;false;plains;1
465;247;239;233;land;false;plains;1
466;187;195;246;land;false;plains;1
467;123;238;195;land;false;plains;1
468;178;233;185;land;true;plains;1
469;164;173;226;land;false;plains;1
470;219;225;145;land;false;plains;1
471;99;225;225;land;false;plains;1
472;210;238;120;land;true;plains;1
473;147;128;232;land;false;plains;1
474;150;195;198;land;false;plains;1
475;244;92;190;land;false;plains;1
476;222;186;210;land;false;plains;1
477;240;253;171;land;false;plains;1
478;87;214;200;land;false;plains;1
479;156;182;241;land;false;plains;1
480;85;240;216;land;false;plains;1
481;199;179;152;land;false;plains;1
482;176;198;171;land;false;plains;1
483;128;153;237;land;false;plains;1
484;228;49;250;land;false;plains;1
485;238;179;91;land;false;plains;1
486;110;182;247;land;false;plains;1
487;183;177;241;land;false;plains;1
488;65;224;246;land;false;plains;1
489;230;238;130;land;false;plains;1
490;204;174;157;land;false;plains;1
491;235;252;162;land;false;plains;1
492;96;226;193;land;false;plains;1
493;129;222;180;land;false;plains;1
494;161;220;167;land;false;plains;1
495;199;158;158;land;false;plains;1
496;212;144;207;land;true;plains;1
497;222;174;192;land;false;plains;1
498;213;109;193;land;false;plains;1
499;142;243;179;land;false;plains;1
500;175;235;214;land;false;plains;1
501;114;170;227;land;false;plains;1
502;249;109;146;land;false;plains;1
503;215;228;82;land;false;plains;1
504;158;171;196;land;false;plains;1
505;247;172;238;land;false;plains;1
506;96;233;249;land;false;plains;1
507;249;53;247;land;false;plains;1
508;212;151;218;land;false;plains;1
509;148;149;211;land;false;plains;1
510;245;100;242;land;false;plains;1
511;201;208;168;land;false;plains;1
512;142;146;233;land;false;plains;1
513;114;209;240;land;false;plains;1
514;252;141;145;land;false;plains;1
515;237;155;160;land;false;plains;1
516;233;176;139;land;true;plains;1
517;246;128;137;land;false;plains;1
518;183;119;240;land;false;plains;1
519;219;216;130;land;true;plains;1
520;235;241;97;land;false;plains;1
521;224;227;146;land;false;plains;1
522;114;228;247;land;false;plains;1
523;142;116;251;land;false;plains;1
524;211;153;242;land;false;plains;1
525;194;242;104;land;false;plains;1
526;193;240;188;land;false;plains;1
527;233;89;246;land;false;plains;1
528;228;241;187;land;true;plains;1
529;202;81;223;land;false;plains;1
530;175;191;166;land;false;plains;1
531;161;193;241;land;false;plains;1
532;232;137;145;land;false;plains;1
533;166;207;155;land;false;plains;1
534;170;178;190;land;false;plains;1
535;217;232;198;land;false;plains;1
536;167;230;179;land;false;plains;1
537;195;242;105;land;false;plains;1
538;171;225;254;land;false;plains;1
539;202;121;224;land;false;plains;1
540;248;227;155;land;false;plains;1
541;227;201;81;land;true;plains;1
542;141;182;187;land;false;plains;1
543;253;87;215;land;false;plains;1
544;214;116;206;land;false;plains;1
545;108;178;236;land;false;plains;1
546;137;163;244;land;false;plains;1
547;167;244;250;land;true;plains;1
548;183;234;169;land;false;plains;1
549;155;231;246;land;false;plains;1
550;154;108;253;land;false;plains;1
551;98;247;199;land;false;plains;1
552;29;242;233;land;false;plains;1
553;253;144;193;land;false;plains;1
554;119;246;212;land;false;plains;1
555;206;131;242;land;false;plains;1
556;244;215;150;land;false;plains;1
557;176;178;217;land;true;plains;1
558;217;160;220;land;false;plains;1
559;229;195;199;land;false;plains;1
560;51;247;247;land;false;plains;1
561;138;181;226;land;false;plains;1
562;215;205;254;land;false;plains;1
563;156;167;237;land;false;plains;1
564;181;219;175;land;false;plains;1
565;252;226;89;land;false;plains;1
566;172;237;223;land;true;plains;1
567;197;208;117;land;false;plains;1
568;200;129;181;land;false;plains;1
569;189;254;77;land;false;plains;1
570;222;229;191;land;false;plains;1
571;249;124;195;land;false;plains;1
572;194;215;146;land;false;plains;1
573;233;165;240;land;false;plains;1
574;163;177;183;land;false;plains;1
575;125;172;250;land;false;plains;1
576;205;205;200;land;false;plains;1
577;146;193;227;land;false;plains;1
578;215;71;229;land;false;plains;1
579;195;190;177;land;false;plains;1
580;104;249;197;land;false;plains;1
581;168;248;237;land;false;plains;1
582;234;223;218;land;false;plains;1
583;202;232;104;land;false;plains;1
584;221;234;109;land;false;plains;1
585;200;224;212;land;false;plains;1
586;165;169;244;land;false;plains;1
587;254;240;225;land;false;plains;1
588;133;247;252;land;false;plains;1
589;216;212;120;land;false;plains;1
590;253;247;102;land;false;plains;1
591;200;239;65;land;false;plains;1
592;251;239;95;land;false;plains;1
593;209;113;242;land;false;plains;1
594;158;173;254;land;false;plains;1
595;134;131;237;land;false;plains;1
596;241;175;174;land;false;plains;1
597;251;149;101;land;false;plains;1
598;225;154;139;land;false;plains;1
599;234;224;212;land;false;plains;1
600;228;186;145;land;false;plains;1
601;173;186;222;land;false;plains;1
602;250;180;240;land;true;plains;1
603;228;71;251;land;false;plains;1
604;180;152;200;land;false;plains;1
605;242;69;216;land;false;plains;1
606;138;226;213;land;false;plains;1
607;223;216;159;land;false;plains;1
608;175;124;209;land;false;plains;1
609;213;221;77;land;false;plains;1
610;232;253;248;land;false;plains;1
611;247;134;219;land;false;plains;1
612;203;236;175;land;false;plains;1
613;251;27;244;land;false;plains;1
614;215;229;101;land;false;plains;1
615;232;226;135;land;false;plains;1
616;130;233;193;land;true;plains;1
617;246;202;232;land;false;plains;1
618;245;129;203;land;false;plains;1
619;205;224;116;land;false;plains;1
620;226;133;228;land;true;plains;1
621;244;184;228;land;true;plains;1
622;222;254;97;land;false;plains;1
623;248;85;179;land;false;plains;1
624;193;243;143;land;false;plains;1
625;118;164;228;land;false;plains;1
626;254;171;243;land;false;plains;1
627;194;179;222;land;false;plains;1
628;198;245;133;land;false;plains;1
629;226;198;147;land;false;plains;1
630;238;145;224;land;false;plains;1
631;165;245;231;land;false;plains;1
632;166;215;228;land;false;plains;1
633;203;215;111;land;false;plains;1
634;238;197;172;land;false;plains;1
635;155;240;241;land;false;plains;1
636;243;156;134;land;true;plains;1
637;194;230;237;land;true;plains;1
638;223;152;170;land;false;plains;1
639;252;85;194;land;false;plains;1
640;223;223;128;land;false;plains;1
641;244;199;67;land;false;plains;1
642;232;137;195;land;false;plains;1
643;208;176;194;land;false;plains;1
644;248;213;120;land;true;plains;1
645;222;243;159;land;false;plains;1
646;247;208;143;land;false;plains;1
647;145;178;241;land;false;plains;1
648;102;165;248;land;false;plains;1
649;91;251;242;land;false;plains;1
650;196;167;225;land;false;plains;1
651;251;244;129;land;false;plains;1
652;208;143;210;land;false;plains;1
653;232;250;101;land;false;plains;1
654;97;219;221;land;false;plains;1
655;234;227;50;land;false;plains;1
656;206;195;138;land;false;plains;1
657;195;192;143;land;true;plains;1
658;233;205;70;land;false;plains;1
659;131;207;194;land;false;plains;1
660;115;234;189;land;false;plains;1
661;69;246;193;land;false;plains;1
662;49;244;224;land;false;plains;1
663;178;212;231;land;false;plains;1
664;198;249;65;land;false;plains;1
665;226;234;61;land;false;plains;1
666;192;227;111;land;false;plains;1
667;218;156;187;land;false;plains;1
668;237;247;169;land;true;plains;1
669;189;210;227;land;false;plains;1
670;211;238;190;land;false;plains;1
671;230;215;231;land;false;plains;1
672;212;156;204;land;false;plains;1
673;192;180;137;land;false;plains;1
674;106;238;212;land;false;plains;1
675;177;230;224;land;false;plains;1
676;149;240;113;land;true;plains;1
677;161;140;254;land;false;plains;1
678;179;209;251;land;false;plains;1
679;91;178;242;land;false;plains;1
680;149;242;207;land;false;plains;1
681;204;194;159;land;false;plains;1
682;234;116;204;land;true;plains;1
683;242;156;166;land;false;plains;1
684;235;176;194;land;false;plains;1
685;182;169;152;land;false;plains;1
686;202;160;185;land;false;plains;1
687;178;172;170;land;false;plains;1
688;202;160;155;land;true;plains;1
689;251;169;227;land;false;plains;1
690;254;126;241;land;false;plains;1
691;242;231;190;land;true;plains;1
692;59;227;235;land;true;plains;1
693;176;225;230;land;false;plains;1
694;247;192;106;land;false;plains;1
695;179;199;149;land;true;plains;1
696;197;212;139;land;false;plains;1
697;254;211;125;land;false;plains;1
698;219;244;183;land;false;plains;1
699;206;254;96;land;false;plains;1
700;232;225;157;land;false;plains;1
701;216;234;181;land;false;plains;1
702;177;227;230;land;true;plains;1
703;183;231;209;land;false;plains;1
704;246;84;203;land;false;plains;1
705;221;160;236;land;false;plains;1
706;222;215;173;land;false;plains;1
707;155;165;217;land;false;plains;1
708;243;170;94;land;false;plains;1
709;176;238;226;land;false;plains;1
710;188;168;219;land;false;plains;1
711;243;243;80;land;false;plains;1
712;216;155;134;land;false;plains;1
713;241;120;205;land;true;plains;1
714;169;204;179;land;false;plains;1
715;234;174;199;land;false;plains;1
716;160;229;218;land;true;plains;1
717;192;121;209;land;false;plains;1
718;251;200;118;land;false;plains;1
719;218;129;191;land;false;plains;1
720;247;47;245;land;false;plains;1
721;125;205;224;land;false;plains;1
722;61;245;196;land;false;plains;1
723;186;213;116;land;false;plains;1
724;244;144;197;land;false;plains;1
725;208;233;111;land;false;plains;1
726;131;244;192;land;true;plains;1
727;181;237;252;land;false;plains;1
728;206;164;147;land;false;plains;1
729;249;205;89;land;false;plains;1
730;222;220;141;land;false;plains;1
731;137;196;228;land;false;plains;1
732;204;126;179;land;false;plains;1
733;202;186;137;land;false;plains;1
734;102;233;171;land;false;plains;1
735;191;131;239;land;false;plains;1
736;241;97;251;land;false;plains;1
737;195;137;217;land;false;plains;1
738;186;243;250;land;false;plains;1
739;173;206;227;land;false;plains;1
740;227;244;232;land;false;plains;1
741;167;230;220;land;false;plains;1
742;138;173;246;land;false;plains;1
743;244;237;235;land;false;plains;1
744;202;235;101;land;false;plains;1
745;145;176;210;land;true;plains;1
746;251;126;236;land;false;plains;1
747;213;143;200;land;false;plains;1
748;203;153;224;land;true;plains;1
749;252;226;69;land;false;plains;1
750;71;208;245;land;false;plains;1
751;240;205;141;land;false;plains;1
752;145;249;145;land;false;plains;1
753;230;235;116;land;false;plains;1
754;238;193;159;land;false;plains;1
755;231;190;204;land;true;plains;1
756;70;229;213;land;false;plains;1
757;153;155;203;land;false;plains;1
758;181;157;186;land;false;plains;1
759;181;135;210;land;false;plains;1
760;250;183;228;land;false;plains;1
761;149;216;146;land;false;plains;1
762;83;235;192;land;true;plains;1
763;238;239;85;land;false;plains;1
764;189;227;185;land;false;plains;1
765;217;94;202;land;false;plains;1
766;207;240;204;land;false;plains;1
767;228;217;156;land;false;plains;1
768;202;221;88;land;false;plains;1
769;225;166;228;land;false;plains;1
770;238;122;181;land;false;plains;1
771;206;183;175;land;false;plains;1
772;225;220;162;land;false;plains;1
773;247;89;186;land;false;plains;1
774;189;124;194;land;false;plains;1
775;148;191;200;land;false;plains;1
776;229;197;205;land;true;plains;1
777;192;150;220;land;false;plains;1
778;125;208;222;land;false;plains;1
779;189;239;124;land;false;plains;1
780;190;153;219;land;false;plains;1
781;135;194;253;land;false;plains;1
782;232;246;58;land;false;plains;1
783;155;239;112;land;true;plains;1
784;100;201;241;land;true;plains;1
785;193;196;117;land;false;plains;1
786;209;146;238;land;false;plains;1
787;189;237;253;land;false;plains;1
788;192;167;163;land;false;plains;1
789;164;207;172;land;false;plains;1
790;208;68;236;land;false;plains;1
791;215;241;48;land;false;plains;1
792;243;136;132;land;false;plains;1
793;253;121;246;land;false;plains;1
794;203;209;193;land;false;plains;1
795;231;139;219;land;false;plains;1
796;221;254;174;land;false;plains;1
797;223;249;150;land;false;plains;1
798;198;166;240;land;false;plains;1
799;206;144;175;land;false;plains;1
800;230;203;129;land;false;plains;1
801;208;220;86;land;false;plains;1
802;236;243;240;land;false;plains;1
803;190;194;162;land;false;plains;1
804;157;251;118;land;false;plains;1
805;205;245;146;land;true;plains;1
806;213;217;142;land;false;plains;1
807;237;191;144;land;false;plains;1
808;198;128;177;land;false;plains;1
809;230;247;169;land;false;plains;1
810;211;250;122;land;false;plains;1
811;218;170;217;land;false;plains;1
812;170;163;183;land;false;plains;1
813;241;234;126;land;false;plains;1
814;254;184;124;land;true;plains;1
815;234;244;244;land;false;plains;1
816;88;252;196;land;false;plains;1
817;189;128;209;land;false;plains;1
818;232;203;156;land;false;plains;1
819;204;147;230;land;false;plains;1
820;218;194;217;land;false;plains;1
821;160;179;209;land;false;plains;1
822;57;235;235;land;false;plains;1
