4;industrial_complex;3588.00;9.80;1643.00;4.76;0
4;industrial_complex;3545.00;9.80;1617.00;2.61;0
4;air_base;3578.00;9.90;1647.00;2.71;0
4;naval_base;3589.00;9.80;1650.00;-4.39;10739
4;naval_base;3520.00;9.60;1610.00;-0.28;11728
4;bunker;3577.00;9.90;1641.00;4.77;0
4;bunker;3520.00;10.07;1646.00;1.16;0
4;coastal_bunker;3521.00;9.50;1636.00;-0.28;0
4;coastal_bunker;3549.00;9.50;1638.00;-2.90;0
4;dockyard;3594.00;9.57;1659.00;-2.90;0
4;anti_air_building;3528.00;10.25;1656.00;5.88;0
4;anti_air_building;3573.00;9.90;1641.00;2.26;0
4;anti_air_building;3536.00;9.90;1621.00;0.11;0
4;synthetic_refinery;3525.00;10.20;1656.00;1.67;0
4;fuel_silo;3571.00;9.90;1641.00;5.79;0
4;radar_station;3559.00;9.85;1638.00;1.43;0
4;rocket_site;3523.00;10.23;1656.00;4.83;0
4;nuclear_reactor;3568.00;9.90;1641.00;0.11;0
5;arms_factory;3621.00;10.23;1737.00;1.59;0
5;arms_factory;3621.00;10.38;1720.00;4.25;0
5;arms_factory;3634.00;10.00;1739.00;0.99;0
5;arms_factory;3618.00;10.55;1726.00;3.66;0
5;arms_factory;3646.00;9.93;1737.00;0.04;0
5;arms_factory;3622.00;10.50;1729.00;2.70;0
5;industrial_complex;3626.00;10.30;1727.00;5.72;0
5;industrial_complex;3622.00;10.25;1737.00;0.64;0
5;industrial_complex;3634.00;9.88;1731.00;4.76;0
5;industrial_complex;3626.00;10.13;1740.00;2.61;0
5;industrial_complex;3618.00;10.55;1726.00;2.71;0
5;industrial_complex;3648.00;9.80;1730.00;0.55;0
5;air_base;3623.00;10.50;1729.00;3.21;0
5;naval_base;3645.00;9.50;1724.00;-0.20;11804
5;naval_base;3655.00;9.57;1711.00;-0.79;11804
5;naval_base;3638.00;9.57;1731.00;-4.51;11804
5;bunker;3627.00;10.13;1740.00;0.20;0
5;bunker;3655.00;9.88;1714.00;3.22;0
5;bunker;3638.00;9.80;1734.00;5.88;0
5;bunker;3626.00;10.20;1724.00;2.26;0
5;bunker;3643.00;9.80;1729.00;0.11;0
5;coastal_bunker;3645.00;9.50;1722.00;-0.20;0
5;coastal_bunker;3656.00;9.82;1712.00;-0.79;0
5;coastal_bunker;3637.00;9.80;1728.00;-4.51;0
5;dockyard;3651.00;9.50;1720.00;-0.79;0
5;anti_air_building;3647.00;9.85;1731.00;0.11;0
5;anti_air_building;3625.00;10.30;1729.00;2.78;0
5;anti_air_building;3651.00;9.82;1735.00;5.44;0
5;synthetic_refinery;3626.00;10.25;1733.00;2.17;0
5;fuel_silo;3636.00;9.80;1731.00;3.38;0
5;radar_station;3636.00;9.85;1727.00;3.54;0
5;rocket_site;3655.00;9.90;1716.00;5.34;0
5;nuclear_reactor;3648.00;9.82;1731.00;5.45;0
6;arms_factory;3652.00;10.00;1887.00;0.99;0
6;arms_factory;3632.00;10.43;1906.00;3.66;0
6;arms_factory;3653.00;10.00;1900.00;0.04;0
6;arms_factory;3628.00;10.40;1904.00;2.70;0
6;arms_factory;3633.00;10.35;1866.00;5.72;0
6;arms_factory;3652.00;9.88;1871.00;0.64;0
6;industrial_complex;3615.00;10.28;1896.00;4.76;0
6;industrial_complex;3620.00;10.48;1879.00;2.61;0
6;industrial_complex;3622.00;10.95;1909.00;2.71;0
6;industrial_complex;3645.00;9.95;1854.00;0.55;0
6;industrial_complex;3628.00;10.38;1866.00;3.21;0
6;industrial_complex;3637.00;10.23;1869.00;4.77;0
6;air_base;3644.00;10.10;1877.00;1.16;0
6;naval_base;3660.00;9.88;1875.00;1.19;10796
6;naval_base;3676.00;9.50;1893.00;1.57;11079
6;naval_base;3655.00;9.80;1864.00;1.25;10796
6;naval_base;3670.00;9.57;1908.00;1.30;11079
6;bunker;3630.00;10.30;1871.00;2.26;0
6;bunker;3617.00;10.30;1895.00;0.11;0
6;bunker;3653.00;9.80;1858.00;1.67;0
6;bunker;3662.00;9.98;1907.00;5.79;0
6;bunker;3645.00;10.00;1881.00;0.71;0
6;bunker;3636.00;10.30;1866.00;4.83;0
6;bunker;3621.00;10.95;1910.00;0.11;0
6;bunker;3656.00;10.00;1896.00;2.78;0
6;bunker;3631.00;10.40;1890.00;5.44;0
6;bunker;3622.00;10.30;1887.00;2.17;0
6;bunker;3650.00;9.90;1872.00;3.38;0
6;bunker;3657.00;9.90;1892.00;1.22;0
6;coastal_bunker;3654.00;9.57;1854.00;1.25;0
6;coastal_bunker;3671.00;9.50;1893.00;1.57;0
6;coastal_bunker;3658.00;9.50;1878.00;1.19;0
6;coastal_bunker;3670.00;9.57;1908.00;1.30;0
6;dockyard;3676.00;9.85;1899.00;1.57;0
6;anti_air_building;3634.00;10.20;1894.00;3.89;0
6;anti_air_building;3649.00;10.03;1904.00;1.73;0
6;anti_air_building;3624.00;10.45;1867.00;4.40;0
6;synthetic_refinery;3642.00;10.00;1871.00;0.78;0
6;fuel_silo;3652.00;9.88;1878.00;2.34;0
6;radar_station;3645.00;10.23;1894.00;0.45;0
6;rocket_site;3621.00;10.30;1888.00;2.84;0
6;nuclear_reactor;3622.00;10.73;1897.00;5.50;0
7;arms_factory;3514.00;9.90;1567.00;0.04;0
7;arms_factory;3509.00;9.90;1580.00;2.70;0
7;arms_factory;3518.00;9.90;1570.00;5.72;0
7;arms_factory;3518.00;9.90;1571.00;0.64;0
7;arms_factory;3509.00;9.90;1554.00;4.76;0
7;arms_factory;3519.00;9.85;1566.00;2.61;0
7;industrial_complex;3525.00;9.80;1568.00;2.71;0
7;industrial_complex;3506.00;9.98;1570.00;0.55;0
7;industrial_complex;3509.00;9.95;1571.00;3.21;0
7;industrial_complex;3510.00;9.95;1558.00;4.77;0
7;industrial_complex;3524.00;9.80;1565.00;1.16;0
7;industrial_complex;3514.00;9.90;1568.00;5.28;0
7;air_base;3519.00;9.85;1584.00;0.20;0
7;naval_base;3526.00;9.80;1590.00;-4.04;11728
7;naval_base;3526.00;9.80;1557.00;1.57;11728
7;naval_base;3526.00;9.80;1558.00;-4.55;11728
7;bunker;3503.00;9.90;1562.00;0.11;0
7;bunker;3524.00;9.80;1561.00;1.67;0
7;bunker;3518.00;9.93;1545.00;5.79;0
7;bunker;3512.00;9.90;1573.00;0.71;0
7;bunker;3526.00;9.80;1550.00;4.83;0
7;coastal_bunker;3528.00;9.80;1569.00;-4.55;0
7;coastal_bunker;3522.00;9.88;1592.00;-4.04;0
7;coastal_bunker;3526.00;9.80;1554.00;1.57;0
7;dockyard;3527.00;9.80;1586.00;-4.04;0
7;anti_air_building;3514.00;9.90;1575.00;3.38;0
7;anti_air_building;3515.00;9.80;1560.00;1.22;0
7;anti_air_building;3518.00;9.90;1540.00;5.34;0
7;synthetic_refinery;3523.00;9.90;1544.00;5.45;0
7;fuel_silo;3524.00;9.85;1573.00;3.29;0
7;radar_station;3511.00;9.90;1564.00;0.90;0
7;rocket_site;3514.00;9.90;1576.00;2.33;0
7;nuclear_reactor;3525.00;9.80;1554.00;3.89;0
8;arms_factory;3642.00;9.82;1814.00;5.72;0
8;arms_factory;3646.00;10.00;1850.00;0.64;0
8;arms_factory;3629.00;10.03;1823.00;4.76;0
8;arms_factory;3635.00;10.05;1842.00;2.61;0
8;arms_factory;3643.00;10.00;1841.00;2.71;0
8;arms_factory;3639.00;9.80;1835.00;0.55;0
8;industrial_complex;3646.00;9.80;1834.00;3.21;0
8;industrial_complex;3647.00;9.95;1847.00;4.77;0
8;industrial_complex;3629.00;9.98;1820.00;1.16;0
8;industrial_complex;3633.00;9.90;1819.00;5.28;0
8;industrial_complex;3634.00;10.00;1840.00;0.20;0
8;industrial_complex;3637.00;9.93;1810.00;3.22;0
8;air_base;3643.00;9.82;1832.00;5.88;0
8;naval_base;3650.00;9.57;1839.00;1.25;10796
8;naval_base;3646.00;9.80;1812.00;1.25;10796
8;bunker;3632.00;9.90;1817.00;1.67;0
8;bunker;3625.00;10.15;1845.00;5.79;0
8;bunker;3635.00;9.88;1833.00;0.71;0
8;bunker;3639.00;9.82;1819.00;4.83;0
8;coastal_bunker;3645.00;9.80;1818.00;1.25;0
8;coastal_bunker;3649.00;9.60;1848.00;1.25;0
8;dockyard;3645.00;9.57;1811.00;1.25;0
8;anti_air_building;3640.00;9.90;1814.00;2.17;0
8;anti_air_building;3632.00;9.90;1814.00;3.38;0
8;anti_air_building;3640.00;9.80;1827.00;1.22;0
8;synthetic_refinery;3625.00;10.43;1852.00;5.34;0
8;fuel_silo;3634.00;10.20;1851.00;5.45;0
8;radar_station;3637.00;9.85;1835.00;4.25;0
8;rocket_site;3630.00;10.13;1842.00;5.95;0
8;nuclear_reactor;3629.00;10.03;1841.00;2.33;0
9;arms_factory;3532.00;11.38;1865.00;4.76;0
9;arms_factory;3551.00;11.03;1905.00;2.61;0
9;arms_factory;3525.00;11.15;1930.00;2.71;0
9;arms_factory;3540.00;11.60;1896.00;0.55;0
9;arms_factory;3529.00;11.05;1939.00;3.21;0
9;arms_factory;3529.00;11.00;1918.00;4.77;0
9;industrial_complex;3566.00;12.15;1921.00;1.16;0
9;industrial_complex;3534.00;11.80;1917.00;5.28;0
9;industrial_complex;3550.00;10.98;1875.00;0.20;0
9;industrial_complex;3546.00;12.35;1930.00;3.22;0
9;industrial_complex;3533.00;11.30;1851.00;5.88;0
9;industrial_complex;3542.00;11.73;1903.00;2.26;0
9;air_base;3540.00;11.40;1815.00;0.11;0
9;bunker;3540.00;12.00;1832.00;1.67;0
9;bunker;3565.00;11.70;1918.00;5.79;0
9;bunker;3522.00;11.28;1854.00;0.71;0
9;bunker;3531.00;10.82;1888.00;4.83;0
9;bunker;3549.00;11.45;1871.00;0.11;0
9;bunker;3519.00;12.32;1931.00;2.78;0
9;bunker;3548.00;11.35;1899.00;5.44;0
9;bunker;3550.00;11.43;1890.00;2.17;0
9;bunker;3551.00;10.57;1843.00;3.38;0
9;bunker;3559.00;11.82;1944.00;1.22;0
9;bunker;3543.00;11.80;1872.00;5.34;0
9;bunker;3548.00;11.35;1919.00;5.45;0
9;bunker;3550.00;10.73;1819.00;3.29;0
9;bunker;3544.00;12.00;1906.00;5.95;0
9;anti_air_building;3528.00;11.95;1846.00;2.33;0
9;anti_air_building;3561.00;11.35;1915.00;3.89;0
9;anti_air_building;3526.00;12.00;1857.00;1.73;0
9;synthetic_refinery;3551.00;10.82;1866.00;4.40;0
9;fuel_silo;3547.00;11.78;1927.00;0.78;0
9;radar_station;3544.00;11.78;1882.00;5.25;0
9;rocket_site;3554.00;11.13;1921.00;0.18;0
9;nuclear_reactor;3531.00;11.53;1847.00;2.84;0
10;arms_factory;3444.00;9.80;1488.00;2.71;0
10;arms_factory;3424.00;10.13;1508.00;0.55;0
10;arms_factory;3436.00;9.80;1494.00;3.21;0
10;arms_factory;3427.00;9.80;1481.00;4.77;0
10;arms_factory;3441.00;9.80;1502.00;1.16;0
10;arms_factory;3446.00;9.80;1489.00;5.28;0
10;industrial_complex;3432.00;9.80;1477.00;0.20;0
10;industrial_complex;3442.00;9.80;1496.00;3.22;0
10;industrial_complex;3432.00;9.80;1483.00;5.88;0
10;industrial_complex;3428.00;9.80;1474.00;2.26;0
10;industrial_complex;3422.00;10.10;1512.00;0.11;0
10;industrial_complex;3427.00;9.80;1480.00;1.67;0
10;air_base;3438.00;9.93;1514.00;5.79;0
10;naval_base;3435.00;9.88;1504.00;0.20;12613
10;naval_base;3425.00;9.50;1468.00;-1.03;12613
10;bunker;3423.00;10.18;1513.00;0.11;0
10;bunker;3428.00;9.80;1476.00;2.78;0
10;coastal_bunker;3428.00;9.50;1505.00;0.20;0
10;coastal_bunker;3429.00;9.50;1473.00;-1.03;0
10;dockyard;3430.00;9.85;1506.00;0.20;0
10;anti_air_building;3430.00;10.20;1514.00;1.22;0
10;anti_air_building;3440.00;9.80;1497.00;5.34;0
10;anti_air_building;3444.00;9.80;1488.00;5.45;0
10;synthetic_refinery;3424.00;10.13;1508.00;3.29;0
10;fuel_silo;3436.00;9.80;1494.00;5.95;0
10;radar_station;3433.00;9.50;1493.00;3.84;0
10;rocket_site;3441.00;9.80;1502.00;3.89;0
10;nuclear_reactor;3446.00;9.80;1489.00;1.73;0
11;arms_factory;3471.00;9.80;1364.00;3.21;0
11;arms_factory;3483.00;9.80;1382.00;4.77;0
11;arms_factory;3475.00;9.80;1368.00;1.16;0
11;arms_factory;3482.00;9.80;1390.00;5.28;0
11;arms_factory;3472.00;9.80;1354.00;0.20;0
11;arms_factory;3488.00;9.80;1393.00;3.22;0
11;industrial_complex;3472.00;9.80;1365.00;5.88;0
11;industrial_complex;3484.00;9.80;1386.00;2.26;0
11;industrial_complex;3470.00;9.80;1351.00;0.11;0
11;industrial_complex;3482.00;9.80;1391.00;1.67;0
11;industrial_complex;3476.00;9.80;1363.00;5.79;0
11;industrial_complex;3481.00;9.80;1382.00;0.71;0
11;air_base;3473.00;9.80;1368.00;4.83;0
11;naval_base;3468.00;9.50;1359.00;-1.25;12613
11;naval_base;3469.00;9.80;1343.00;0.79;12613
11;naval_base;3475.00;9.57;1353.00;1.57;12613
11;naval_base;3489.00;9.80;1393.00;1.57;11342
11;naval_base;3478.00;9.80;1365.00;1.33;11342
11;naval_base;3482.00;9.57;1374.00;1.37;11342
11;bunker;3480.00;9.80;1391.00;5.34;0
11;bunker;3474.00;9.80;1355.00;5.45;0
11;bunker;3476.00;9.80;1376.00;3.29;0
11;bunker;3473.00;9.80;1363.00;5.95;0
11;bunker;3469.00;9.80;1355.00;2.33;0
11;bunker;3470.00;9.80;1342.00;3.89;0
11;coastal_bunker;3471.00;9.57;1336.00;0.79;0
11;coastal_bunker;3476.00;9.57;1359.00;-1.25;0
11;coastal_bunker;3479.00;9.80;1369.00;1.33;0
11;coastal_bunker;3477.00;9.57;1385.00;-2.03;0
11;coastal_bunker;3486.00;9.80;1387.00;1.57;0
11;coastal_bunker;3474.00;9.80;1353.00;1.57;0
11;dockyard;3478.00;9.57;1387.00;-1.43;0
11;anti_air_building;3476.00;9.80;1367.00;2.24;0
11;anti_air_building;3470.00;9.80;1355.00;3.45;0
11;anti_air_building;3477.00;9.80;1372.00;1.29;0
11;synthetic_refinery;3481.00;9.80;1393.00;2.85;0
11;fuel_silo;3478.00;9.80;1377.00;5.51;0
11;radar_station;3479.00;9.80;1367.00;4.03;0
11;rocket_site;3478.00;9.80;1368.00;6.02;0
11;nuclear_reactor;3472.00;9.80;1360.00;6.12;0
12;arms_factory;3446.00;10.32;1767.00;1.16;0
12;arms_factory;3418.00;11.30;1736.00;5.28;0
12;arms_factory;3413.00;11.07;1760.00;0.20;0
12;arms_factory;3475.00;11.32;1752.00;3.22;0
12;arms_factory;3463.00;12.95;1697.00;5.88;0
12;arms_factory;3470.00;11.35;1742.00;2.26;0
12;industrial_complex;3427.00;11.50;1723.00;0.11;0
12;industrial_complex;3464.00;10.50;1772.00;1.67;0
12;industrial_complex;3482.00;11.30;1729.00;5.79;0
12;industrial_complex;3427.00;11.73;1740.00;0.71;0
12;industrial_complex;3395.00;11.75;1731.00;4.83;0
12;industrial_complex;3408.00;11.32;1760.00;0.11;0
12;air_base;3397.00;10.90;1802.00;2.78;0
12;bunker;3431.00;11.32;1777.00;5.44;0
12;bunker;3424.00;11.50;1781.00;2.17;0
12;bunker;3438.00;11.05;1779.00;3.38;0
12;bunker;3497.00;10.13;1731.00;1.22;0
12;bunker;3460.00;12.05;1729.00;5.34;0
12;bunker;3465.00;10.75;1788.00;5.45;0
12;bunker;3405.00;11.35;1791.00;3.29;0
12;bunker;3443.00;11.88;1746.00;5.95;0
12;bunker;3483.00;12.57;1716.00;2.33;0
12;bunker;3391.00;11.65;1732.00;3.89;0
12;bunker;3431.00;11.65;1727.00;1.73;0
12;bunker;3470.00;11.85;1707.00;4.40;0
12;bunker;3424.00;11.75;1725.00;0.78;0
12;bunker;3404.00;10.38;1768.00;2.34;0
12;bunker;3471.00;10.90;1757.00;0.18;0
12;bunker;3388.00;12.00;1742.00;2.84;0
12;bunker;3459.00;10.45;1765.00;5.50;0
12;bunker;3399.00;10.57;1766.00;2.24;0
12;bunker;3416.00;11.23;1765.00;3.45;0
12;bunker;3476.00;11.40;1735.00;1.29;0
12;bunker;3489.00;10.90;1724.00;2.85;0
12;bunker;3421.00;11.70;1722.00;5.51;0
12;bunker;3404.00;11.38;1803.00;1.90;0
12;anti_air_building;3400.00;11.40;1791.00;6.02;0
12;anti_air_building;3472.00;12.85;1714.00;6.12;0
12;anti_air_building;3459.00;12.00;1785.00;3.96;0
12;synthetic_refinery;3419.00;11.43;1758.00;1.80;0
12;fuel_silo;3460.00;10.28;1768.00;4.46;0
12;radar_station;3442.00;11.50;1750.00;0.63;0
12;rocket_site;3486.00;12.60;1722.00;2.41;0
12;nuclear_reactor;3475.00;11.30;1762.00;0.25;0
13;arms_factory;3357.00;11.60;1665.00;0.20;0
13;arms_factory;3364.00;10.57;1614.00;3.22;0
13;arms_factory;3377.00;12.38;1628.00;5.88;0
13;arms_factory;3351.00;11.43;1659.00;2.26;0
13;arms_factory;3363.00;11.35;1655.00;0.11;0
13;arms_factory;3404.00;11.50;1672.00;1.67;0
13;industrial_complex;3367.00;11.55;1640.00;5.79;0
13;industrial_complex;3362.00;11.03;1670.00;0.71;0
13;industrial_complex;3360.00;10.60;1617.00;4.83;0
13;industrial_complex;3398.00;11.50;1664.00;0.11;0
13;industrial_complex;3351.00;11.60;1665.00;2.78;0
13;industrial_complex;3380.00;11.23;1656.00;5.44;0
13;air_base;3412.00;11.70;1677.00;2.17;0
13;bunker;3386.00;12.13;1642.00;3.38;0
13;bunker;3395.00;11.38;1662.00;1.22;0
13;bunker;3371.00;11.15;1621.00;5.34;0
13;bunker;3348.00;11.50;1667.00;5.45;0
13;bunker;3378.00;12.00;1626.00;3.29;0
13;bunker;3384.00;11.40;1667.00;5.95;0
13;bunker;3353.00;11.38;1647.00;2.33;0
13;bunker;3385.00;11.38;1670.00;3.89;0
13;bunker;3376.00;11.28;1673.00;1.73;0
13;bunker;3400.00;11.53;1676.00;4.40;0
13;bunker;3391.00;11.07;1645.00;0.78;0
13;bunker;3360.00;11.38;1668.00;2.34;0
13;anti_air_building;3374.00;10.95;1664.00;0.18;0
13;anti_air_building;3388.00;11.20;1665.00;2.84;0
13;anti_air_building;3374.00;11.98;1637.00;5.50;0
13;synthetic_refinery;3375.00;11.65;1643.00;2.24;0
13;fuel_silo;3363.00;10.82;1612.00;3.45;0
13;radar_station;3380.00;11.95;1643.00;1.85;0
13;rocket_site;3370.00;12.00;1631.00;2.85;0
13;nuclear_reactor;3367.00;11.40;1673.00;5.51;0
14;arms_factory;3350.00;10.15;1446.00;5.88;0
14;arms_factory;3359.00;10.07;1447.00;2.26;0
14;arms_factory;3356.00;10.10;1449.00;0.11;0
14;arms_factory;3366.00;10.13;1434.00;1.67;0
14;arms_factory;3361.00;10.07;1437.00;5.79;0
14;arms_factory;3368.00;10.10;1447.00;0.71;0
14;industrial_complex;3364.00;10.25;1444.00;4.83;0
14;industrial_complex;3366.00;10.15;1447.00;0.11;0
14;industrial_complex;3357.00;10.10;1443.00;2.78;0
14;industrial_complex;3351.00;10.23;1442.00;5.44;0
14;industrial_complex;3353.00;10.13;1448.00;2.17;0
14;industrial_complex;3363.00;10.13;1449.00;3.38;0
14;air_base;3352.00;10.13;1448.00;1.22;0
14;bunker;3368.00;10.28;1437.00;5.34;0
14;bunker;3357.00;10.10;1444.00;5.45;0
14;anti_air_building;3365.00;10.23;1445.00;3.29;0
14;anti_air_building;3369.00;10.07;1448.00;5.95;0
14;anti_air_building;3351.00;10.20;1440.00;2.33;0
14;synthetic_refinery;3358.00;10.10;1442.00;3.89;0
14;fuel_silo;3347.00;10.32;1444.00;1.73;0
14;radar_station;3356.00;10.13;1440.00;4.56;0
14;rocket_site;3359.00;10.05;1448.00;0.78;0
14;nuclear_reactor;3357.00;10.05;1450.00;2.34;0
15;arms_factory;2756.00;10.50;1554.00;0.11;0
15;arms_factory;2716.00;10.90;1577.00;1.67;0
15;arms_factory;2722.00;10.90;1583.00;5.79;0
15;arms_factory;2767.00;10.50;1548.00;0.71;0
15;arms_factory;2758.00;10.60;1545.00;4.83;0
15;arms_factory;2747.00;10.55;1553.00;0.11;0
15;industrial_complex;2728.00;10.78;1579.00;2.78;0
15;industrial_complex;2714.00;10.93;1582.00;5.44;0
15;industrial_complex;2769.00;10.50;1546.00;2.17;0
15;industrial_complex;2748.00;10.60;1549.00;3.38;0
15;industrial_complex;2758.00;10.50;1551.00;1.22;0
15;industrial_complex;2712.00;10.85;1579.00;5.34;0
15;air_base;2737.00;10.50;1545.00;5.45;0
15;bunker;2764.00;10.48;1545.00;3.29;0
15;bunker;2737.00;10.65;1556.00;5.95;0
15;bunker;2740.00;10.50;1549.00;2.33;0
15;bunker;2721.00;10.80;1576.00;3.89;0
15;bunker;2748.00;10.60;1551.00;1.73;0
15;anti_air_building;2759.00;10.60;1540.00;4.40;0
15;anti_air_building;2753.00;10.60;1547.00;0.78;0
15;anti_air_building;2754.00;10.50;1555.00;2.34;0
15;synthetic_refinery;2725.00;10.70;1580.00;0.18;0
15;fuel_silo;2723.00;10.88;1583.00;2.84;0
15;radar_station;2740.00;10.68;1560.00;5.96;0
15;rocket_site;2747.00;10.60;1550.00;2.24;0
15;nuclear_reactor;2713.00;10.88;1574.00;3.45;0
16;arms_factory;2943.00;10.80;1662.00;5.79;0
16;arms_factory;2678.00;11.57;1881.00;0.71;0
16;arms_factory;2687.00;10.55;1951.00;4.83;0
16;arms_factory;2888.00;11.10;1731.00;0.11;0
16;arms_factory;2928.00;10.50;1703.00;2.78;0
16;arms_factory;2731.00;11.15;1875.00;5.44;0
